rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.957894,0.398284,0.507474,0.028182,0.000224,0.012908,0.010561,0.000217,-0.000013
1,1,False,True,1.031689,0.406292,0.504061,0.017983,0.000220,0.013295,0.085971,0.003415,-0.000415
2,2,False,True,1.074530,0.407938,0.514295,0.012724,0.000202,0.013523,0.118754,0.006443,-0.000600
3,3,False,True,1.064548,0.406155,0.503719,0.010382,0.000185,0.013762,0.120441,0.009058,-0.000809
4,4,False,True,1.041512,0.398647,0.499990,0.008102,0.000178,0.012805,0.108555,0.012160,-0.001041
5,5,False,True,1.038548,0.400546,0.493005,0.006715,0.000177,0.013775,0.108268,0.014885,-0.001145
6,6,False,True,1.053141,0.408394,0.493296,0.005991,0.000183,0.013533,0.113457,0.016907,-0.001346
7,7,False,True,1.081925,0.417159,0.491997,0.005444,0.000195,0.013063,0.130450,0.021418,-0.002149
8,8,False,True,1.039615,0.396657,0.486492,0.005213,0.000182,0.013267,0.116238,0.019987,-0.001538
9,9,False,True,1.066003,0.409606,0.498070,0.004993,0.000178,0.012901,0.115454,0.023038,-0.001718
10,10,False,True,1.030712,0.402817,0.484616,0.004773,0.000172,0.012924,0.099563,0.024122,-0.001690
inf,inf,False,True,1.020576,0.407642,0.475148,0.003672,0.000182,0.013733,0.080049,0.037496,-0.002619
