rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.950954,0.395118,0.505320,0.025888,0.000224,0.012999,0.011124,0.000234,-0.000014
1,1,False,True,1.021984,0.397609,0.505469,0.018559,0.000222,0.014873,0.081431,0.003358,-0.000416
2,2,False,True,1.052213,0.408231,0.499109,0.012761,0.000225,0.013535,0.111726,0.006001,-0.000591
3,3,False,True,1.051265,0.400561,0.493967,0.010354,0.000181,0.012649,0.123377,0.009286,-0.000853
4,4,False,True,1.031780,0.395715,0.492781,0.008122,0.000177,0.012704,0.109498,0.011737,-0.001006
5,5,False,True,1.031601,0.401692,0.483609,0.006711,0.000177,0.013080,0.110044,0.015069,-0.001185
6,6,False,True,1.048287,0.403871,0.492657,0.005751,0.000172,0.012834,0.115041,0.016624,-0.001297
7,7,False,True,1.038188,0.397774,0.490245,0.005171,0.000176,0.012979,0.110494,0.019387,-0.001913
8,8,False,True,1.037785,0.398347,0.484888,0.005219,0.000180,0.013242,0.114082,0.020269,-0.001523
9,9,False,True,1.050664,0.399239,0.495950,0.004715,0.000176,0.013088,0.112459,0.023355,-0.001647
10,10,False,True,1.023905,0.399972,0.479824,0.004635,0.000171,0.013203,0.100610,0.023764,-0.001686
inf,inf,False,True,0.996050,0.396875,0.463555,0.003569,0.000180,0.013498,0.078244,0.037476,-0.002615
