rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,2.010234,1.603215,0.342595,0.017124,0.001689,0.043509,0.001281,0.000760,-0.000027
1,1,False,True,2.025464,1.612105,0.343705,0.017101,0.001666,0.045650,0.001950,0.003150,-0.000104
2,2,False,True,2.000017,1.589977,0.342284,0.016606,0.001706,0.042519,0.002197,0.004515,-0.000176
3,3,False,True,2.027700,1.605771,0.347983,0.016824,0.001687,0.042412,0.002670,0.010070,-0.000252
4,4,False,True,2.029685,1.606545,0.343893,0.015941,0.001664,0.042066,0.003259,0.015841,-0.000444
5,5,False,True,2.037701,1.607257,0.343794,0.016523,0.001690,0.042353,0.003657,0.021810,-0.000582
6,6,False,True,2.074524,1.625512,0.350503,0.015487,0.001689,0.046502,0.004648,0.029109,-0.001040
7,7,False,True,2.054567,1.606632,0.344719,0.014515,0.001753,0.045983,0.004806,0.034900,-0.001225
8,8,False,True,2.039539,1.597184,0.339100,0.013746,0.001644,0.042775,0.004826,0.038758,-0.001468
9,9,False,True,2.060038,1.612040,0.339862,0.013788,0.001649,0.043046,0.005147,0.042979,-0.001492
10,10,False,True,2.046541,1.592510,0.338257,0.013381,0.001656,0.047343,0.005977,0.045745,-0.001637
inf,inf,False,True,2.091356,1.615936,0.335862,0.011554,0.001636,0.015631,0.011450,0.094900,-0.004349
