rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,1.998127,1.592699,0.342338,0.016858,0.001658,0.042416,0.001315,0.000783,-0.000028
1,1,False,True,2.006025,1.597239,0.342705,0.016611,0.001649,0.042638,0.001977,0.003069,-0.000104
2,2,False,True,2.021911,1.599742,0.351035,0.017030,0.001732,0.045210,0.002162,0.004798,-0.000170
3,3,False,True,2.040735,1.614635,0.347742,0.016655,0.001682,0.046729,0.002955,0.010053,-0.000251
4,4,False,True,2.057441,1.632392,0.343856,0.016620,0.001876,0.042759,0.003300,0.016157,-0.000448
5,5,False,True,2.031326,1.593215,0.348025,0.016249,0.001693,0.046085,0.003519,0.021917,-0.000591
6,6,False,True,2.035527,1.598092,0.344400,0.015598,0.001662,0.041699,0.004082,0.028920,-0.001040
7,7,False,True,2.053755,1.611677,0.338884,0.014099,0.001768,0.046388,0.004792,0.034916,-0.001194
8,8,False,True,2.055205,1.610276,0.338105,0.013922,0.001647,0.046179,0.005284,0.038387,-0.001371
9,9,False,True,2.045767,1.595717,0.341901,0.013749,0.001637,0.043550,0.005182,0.042517,-0.001481
10,10,False,True,2.068296,1.614689,0.341573,0.013578,0.001667,0.043395,0.005705,0.046031,-0.001626
inf,inf,False,True,2.082385,1.610823,0.331017,0.011684,0.001695,0.016690,0.011979,0.094069,-0.004392
