rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,2.013390,1.606113,0.343946,0.016977,0.001669,0.042650,0.001261,0.000716,-0.000027
1,1,False,True,2.006056,1.595143,0.341782,0.016860,0.001665,0.045302,0.001989,0.003181,-0.000102
2,2,False,True,2.006291,1.596383,0.342347,0.016566,0.001671,0.042050,0.002187,0.004878,-0.000176
3,3,False,True,2.023249,1.601755,0.341291,0.016292,0.001656,0.048946,0.002812,0.010209,-0.000255
4,4,False,True,2.030789,1.608876,0.341276,0.015985,0.001663,0.042553,0.003795,0.016162,-0.000445
5,5,False,True,2.033654,1.605638,0.342115,0.015809,0.001716,0.042539,0.003754,0.021466,-0.000585
6,6,False,True,2.040501,1.605162,0.339152,0.015376,0.001724,0.045193,0.004101,0.028792,-0.000964
7,7,False,True,2.034948,1.596675,0.339015,0.014083,0.001661,0.042809,0.004819,0.034657,-0.001195
8,8,False,True,2.053341,1.609964,0.339236,0.014055,0.001665,0.043355,0.004816,0.038847,-0.001369
9,9,False,True,2.082413,1.629451,0.345389,0.013699,0.001676,0.043192,0.005478,0.041947,-0.001547
10,10,False,True,2.071699,1.619481,0.340494,0.013694,0.001629,0.043123,0.005455,0.046152,-0.001637
inf,inf,False,True,2.077963,1.603039,0.334308,0.011542,0.001742,0.016007,0.012431,0.094625,-0.004232
