rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,2.021705,1.611068,0.343587,0.017257,0.001685,0.045873,0.001364,0.000809,-0.000028
1,1,False,True,2.016695,1.606265,0.344086,0.016554,0.001660,0.042770,0.002021,0.003201,-0.000104
2,2,False,True,2.016836,1.603169,0.345063,0.017405,0.001764,0.042446,0.002232,0.004556,-0.000169
3,3,False,True,2.036594,1.616496,0.343016,0.016401,0.001656,0.045894,0.002670,0.010164,-0.000264
4,4,False,True,2.027123,1.601606,0.343340,0.015977,0.001688,0.045124,0.003444,0.015435,-0.000471
5,5,False,True,2.051038,1.615886,0.345491,0.016302,0.001719,0.044948,0.003740,0.022339,-0.000580
6,6,False,True,2.033784,1.596684,0.340491,0.015445,0.001675,0.045472,0.004257,0.028762,-0.000965
7,7,False,True,2.041975,1.597310,0.344893,0.014155,0.001847,0.042888,0.004712,0.034966,-0.001170
8,8,False,True,2.057471,1.609553,0.341953,0.013771,0.001636,0.045089,0.005005,0.039050,-0.001376
9,9,False,True,2.046654,1.596836,0.337391,0.013737,0.001662,0.046225,0.005680,0.043467,-0.001622
10,10,False,True,2.058311,1.596088,0.345912,0.013761,0.001670,0.046558,0.005828,0.046696,-0.001761
inf,inf,False,True,2.095053,1.623105,0.332347,0.011611,0.001666,0.016033,0.011496,0.094368,-0.004392
