rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,2.013256,1.606027,0.340646,0.016939,0.001678,0.045945,0.001253,0.000708,-0.000027
1,1,False,True,2.019154,1.605455,0.347717,0.016825,0.001692,0.042582,0.001900,0.002835,-0.000111
2,2,False,True,2.080681,1.655170,0.355965,0.017282,0.001943,0.042864,0.002423,0.004831,-0.000170
3,3,False,True,2.020754,1.602710,0.343784,0.016246,0.001657,0.042726,0.002976,0.010355,-0.000266
4,4,False,True,2.027097,1.606232,0.340562,0.016120,0.001663,0.042218,0.003462,0.016361,-0.000446
5,5,False,True,2.044889,1.609497,0.344703,0.016613,0.001738,0.045658,0.003724,0.022305,-0.000618
6,6,False,True,2.053570,1.606461,0.341130,0.019952,0.001837,0.049558,0.004477,0.029145,-0.000977
7,7,False,True,2.042023,1.602942,0.339768,0.014248,0.001674,0.042911,0.004691,0.034479,-0.001276
8,8,False,True,2.058464,1.603820,0.339921,0.014523,0.001742,0.053198,0.004877,0.038981,-0.001369
9,9,False,True,2.054225,1.603495,0.339913,0.013940,0.001688,0.046220,0.005334,0.042087,-0.001510
10,10,False,True,2.058672,1.608393,0.338687,0.013647,0.001668,0.043644,0.005434,0.045523,-0.001639
inf,inf,False,True,2.082679,1.607438,0.335776,0.011479,0.001664,0.015839,0.011888,0.094260,-0.004299
