rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,2.069010,1.654505,0.350295,0.017565,0.001731,0.042663,0.001400,0.000768,-0.000038
1,1,False,True,2.059783,1.645497,0.347878,0.016971,0.001793,0.042349,0.001922,0.003231,-0.000110
2,2,False,True,2.035271,1.620176,0.342474,0.016792,0.002049,0.046297,0.002367,0.004913,-0.000168
3,3,False,True,2.015673,1.598436,0.341234,0.016418,0.001644,0.044664,0.002722,0.010263,-0.000260
4,4,False,True,2.052834,1.624767,0.344150,0.016444,0.001769,0.045313,0.003577,0.016334,-0.000446
5,5,False,True,2.051509,1.610984,0.348247,0.016201,0.001722,0.047623,0.003717,0.022374,-0.000609
6,6,False,True,2.052377,1.605434,0.350488,0.015576,0.001714,0.044721,0.004066,0.029276,-0.001065
7,7,False,True,2.062586,1.618521,0.340697,0.014479,0.001671,0.046335,0.004836,0.034726,-0.001287
8,8,False,True,2.052754,1.602222,0.345707,0.014387,0.001702,0.043628,0.004953,0.038767,-0.001355
9,9,False,True,2.035118,1.590459,0.337802,0.013544,0.001639,0.042392,0.005246,0.042458,-0.001545
10,10,False,True,2.070826,1.617312,0.341730,0.013682,0.001744,0.043038,0.005709,0.045818,-0.001755
inf,inf,False,True,2.088944,1.608598,0.339937,0.011522,0.001635,0.016235,0.011960,0.094685,-0.004336
