rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,2.015517,1.604596,0.344825,0.016852,0.001646,0.045576,0.001254,0.000709,-0.000027
1,1,False,True,2.036340,1.628563,0.341951,0.016646,0.001667,0.042302,0.001926,0.003146,-0.000106
2,2,False,True,2.033864,1.618517,0.341148,0.016625,0.001675,0.049036,0.002284,0.004378,-0.000169
3,3,False,True,2.028583,1.611407,0.340148,0.016347,0.001683,0.045573,0.002723,0.010421,-0.000249
4,4,False,True,2.078763,1.650735,0.346004,0.016969,0.001876,0.043397,0.003254,0.016053,-0.000443
5,5,False,True,2.100671,1.661115,0.352178,0.016853,0.001739,0.042315,0.003603,0.022252,-0.000581
6,6,False,True,2.040621,1.598290,0.345645,0.015332,0.001638,0.045275,0.004505,0.028864,-0.001037
7,7,False,True,2.057391,1.615512,0.340536,0.014199,0.001669,0.043387,0.004828,0.035937,-0.001287
8,8,False,True,2.059196,1.611351,0.339282,0.014180,0.001668,0.047596,0.005095,0.038354,-0.001637
9,9,False,True,2.050381,1.601589,0.338526,0.013890,0.001660,0.045791,0.005565,0.041832,-0.001491
10,10,False,True,2.042359,1.591944,0.339539,0.013424,0.001699,0.042705,0.005537,0.045826,-0.001652
inf,inf,False,True,2.159923,1.677386,0.342821,0.011869,0.001712,0.016385,0.011772,0.093478,-0.004467
