rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,2.024363,1.616206,0.344267,0.017286,0.001731,0.042790,0.001267,0.000757,-0.000027
1,1,False,True,2.008771,1.596694,0.343166,0.016877,0.001708,0.044912,0.002067,0.003191,-0.000111
2,2,False,True,2.027340,1.600327,0.350556,0.016927,0.001706,0.050470,0.002283,0.004861,-0.000177
3,3,False,True,2.027301,1.612262,0.341299,0.016278,0.001743,0.042553,0.002627,0.010256,-0.000250
4,4,False,True,2.034124,1.610412,0.343843,0.016149,0.001642,0.042051,0.003423,0.016126,-0.000441
5,5,False,True,2.094211,1.652769,0.352946,0.016438,0.001832,0.043351,0.003673,0.022588,-0.000581
6,6,False,True,2.073531,1.631283,0.345666,0.016695,0.002373,0.044080,0.004225,0.028208,-0.000968
7,7,False,True,2.052524,1.612340,0.339656,0.014141,0.001652,0.043381,0.004542,0.035583,-0.001195
8,8,False,True,2.059836,1.611512,0.339983,0.014013,0.001654,0.046823,0.005236,0.039210,-0.001371
9,9,False,True,2.067140,1.617657,0.342602,0.013723,0.001644,0.042470,0.005420,0.041975,-0.001615
10,10,False,True,2.071288,1.613144,0.344434,0.013538,0.001666,0.043471,0.006070,0.047168,-0.001764
inf,inf,False,True,2.081274,1.606348,0.335925,0.011653,0.001649,0.015708,0.011374,0.094294,-0.004286
