rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,2.022186,1.613268,0.345613,0.017023,0.001645,0.042422,0.001311,0.000815,-0.000058
1,1,False,True,2.043761,1.628460,0.347936,0.017939,0.001691,0.042339,0.002051,0.003207,-0.000105
2,2,False,True,2.026524,1.613019,0.343419,0.016541,0.001664,0.044525,0.002284,0.004862,-0.000176
3,3,False,True,2.069323,1.642690,0.351719,0.016688,0.001720,0.042879,0.002730,0.010602,-0.000259
4,4,False,True,2.057682,1.627401,0.349328,0.016072,0.001682,0.043654,0.003295,0.015776,-0.000442
5,5,False,True,2.053500,1.618228,0.347387,0.015935,0.001914,0.042805,0.003756,0.022804,-0.000634
6,6,False,True,2.053680,1.613263,0.344830,0.015470,0.001684,0.044334,0.004422,0.028653,-0.000989
7,7,False,True,2.080816,1.630348,0.346329,0.014345,0.001649,0.046446,0.005409,0.035023,-0.001232
8,8,False,True,2.087860,1.626744,0.353675,0.013972,0.001662,0.045949,0.004906,0.039515,-0.001400
9,9,False,True,2.234925,1.707976,0.420180,0.014033,0.001680,0.042413,0.005094,0.042010,-0.001505
10,10,False,True,2.583696,2.032658,0.409808,0.016004,0.002518,0.059796,0.006204,0.055033,-0.001641
inf,inf,False,True,2.128225,1.639850,0.346031,0.011743,0.001755,0.016010,0.012129,0.096253,-0.004415
