rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,2.024475,1.615832,0.344378,0.017158,0.001754,0.043182,0.001316,0.000796,-0.000027
1,1,False,True,2.043588,1.622586,0.349876,0.017374,0.001724,0.046757,0.001934,0.003199,-0.000104
2,2,False,True,2.016559,1.603486,0.340025,0.017055,0.001748,0.047086,0.002574,0.004380,-0.000168
3,3,False,True,2.034005,1.615356,0.340035,0.016616,0.001664,0.046851,0.002940,0.010248,-0.000263
4,4,False,True,2.031359,1.602997,0.345266,0.016136,0.001651,0.045347,0.003318,0.016175,-0.000437
5,5,False,True,2.020796,1.589958,0.344440,0.015798,0.001679,0.042070,0.003654,0.022539,-0.000624
6,6,False,True,2.046347,1.606220,0.339363,0.015680,0.001672,0.049665,0.004292,0.028454,-0.000969
7,7,False,True,2.078809,1.629332,0.341835,0.014670,0.001723,0.049722,0.005003,0.035293,-0.001197
8,8,False,True,2.048610,1.606153,0.337714,0.014036,0.001717,0.043988,0.005113,0.038489,-0.001368
9,9,False,True,2.054297,1.604707,0.342412,0.013949,0.001657,0.042788,0.005108,0.042124,-0.001514
10,10,False,True,2.050927,1.599581,0.339510,0.013678,0.001670,0.043554,0.005607,0.045658,-0.001636
inf,inf,False,True,2.082071,1.607490,0.333693,0.011917,0.001670,0.015963,0.012029,0.095001,-0.004273
