rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,2.023097,1.605721,0.342630,0.021295,0.002328,0.049088,0.001256,0.000720,-0.000028
1,1,False,True,2.010455,1.600978,0.340412,0.016699,0.001670,0.045681,0.001927,0.002952,-0.000104
2,2,False,True,1.998176,1.588452,0.342090,0.016534,0.001668,0.042232,0.002305,0.004694,-0.000169
3,3,False,True,2.038179,1.614384,0.348428,0.016579,0.001728,0.043000,0.003104,0.010672,-0.000252
4,4,False,True,2.029496,1.608543,0.340500,0.016376,0.001668,0.042517,0.003218,0.016199,-0.000442
5,5,False,True,2.023812,1.596802,0.340684,0.015729,0.001665,0.042275,0.003795,0.022204,-0.000624
6,6,False,True,2.035088,1.598420,0.342571,0.015211,0.001661,0.044855,0.004061,0.027302,-0.000975
7,7,False,True,2.044811,1.605122,0.340028,0.014208,0.001633,0.042692,0.004623,0.035284,-0.001188
8,8,False,True,2.062792,1.615776,0.342588,0.013944,0.001728,0.043208,0.004893,0.039137,-0.001483
9,9,False,True,2.050203,1.603348,0.338577,0.013833,0.001682,0.043627,0.005533,0.042069,-0.001501
10,10,False,True,2.058601,1.605978,0.338716,0.013484,0.001698,0.045527,0.005734,0.045801,-0.001629
inf,inf,False,True,2.093917,1.619265,0.334553,0.011725,0.001689,0.016180,0.011587,0.094277,-0.004607
