key/t,False-0,False-1,False-2,False-3,False-4,False-5,False-6,False-7,False-8,False-9,False-10,False-inf
total_time_sec,0.105670,0.116791,0.107897,0.116480,0.104313,0.105585,0.112634,0.111632,0.117792,0.106620,0.116137,0.121702
load_time_sec,0.069844,0.078881,0.073415,0.076065,0.071303,0.069045,0.070169,0.072807,0.076048,0.066875,0.077787,0.072372
detect_races_time_sec,0.009443,0.009697,0.007709,0.012005,0.007342,0.007889,0.010119,0.007403,0.009337,0.007157,0.007981,0.008374
extract_traces_time_sec,0.005784,0.003464,0.003363,0.004418,0.003305,0.003225,0.003442,0.005522,0.003221,0.003111,0.003276,0.003588
find_reactive_cmds_time_sec,0.000103,0.000093,0.000084,0.000120,0.000081,0.000083,0.000078,0.000117,0.000081,0.000075,0.000123,0.000109
find_proactive_cmds_time_sec,0.014746,0.012429,0.012540,0.014553,0.012829,0.012648,0.016316,0.013987,0.013783,0.013624,0.012521,0.011608
find_covered_races_time,0.005468,0.010919,0.009766,0.008241,0.008212,0.011396,0.011101,0.010316,0.012632,0.013849,0.012159,0.020115
per_packet_inconsistent_time_sec,0.000238,0.001248,0.000970,0.001029,0.001193,0.001246,0.001293,0.001429,0.002617,0.001854,0.002227,0.005468
find_inconsistent_update_time_sec,-0.000009,-0.000013,-0.000010,-0.000014,-0.000011,-0.000013,-0.000052,-0.000013,-0.000022,-0.000032,-0.000026,-0.000030
