rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.431829,0.235571,0.044441,0.036338,0.000234,0.010847,0.103971,0.000389,-0.000007
1,1,False,True,0.442472,0.240959,0.044268,0.018138,0.000229,0.027779,0.109889,0.001164,-0.000010
2,2,False,True,0.438738,0.236415,0.047279,0.018121,0.000229,0.027661,0.107565,0.001424,-0.000011
3,3,False,True,0.442124,0.238890,0.043301,0.017282,0.000226,0.028103,0.111930,0.002342,-0.000015
4,4,False,True,0.436505,0.235129,0.043060,0.016954,0.000225,0.027460,0.110790,0.002835,-0.000017
5,5,False,True,0.441850,0.237462,0.042372,0.016361,0.000223,0.027206,0.114133,0.004035,-0.000022
6,6,False,True,0.449535,0.239543,0.042385,0.016567,0.000235,0.027894,0.118918,0.003938,-0.000022
7,7,False,True,0.439857,0.238734,0.043569,0.016253,0.000224,0.011430,0.124117,0.005466,-0.000028
8,8,False,True,0.441556,0.237159,0.040871,0.015290,0.000217,0.011429,0.129741,0.006786,-0.000032
9,9,False,True,0.447717,0.239754,0.040854,0.014953,0.000219,0.010770,0.133758,0.007340,-0.000036
10,10,False,True,0.446862,0.237723,0.039547,0.014366,0.000212,0.011037,0.134882,0.009018,-0.000044
inf,inf,False,True,0.466071,0.238793,0.034808,0.011119,0.000210,0.010849,0.150554,0.019618,-0.000087
