key,value
rw_delta,7
ww_delta,7
alt_barr,False
data_deps,True
total_time_sec,0.086070
load_time_sec,0.056067
detect_races_time_sec,0.009658
extract_traces_time_sec,0.002651
find_reactive_cmds_time_sec,0.000266
find_proactive_cmds_time_sec,0.011837
find_covered_races_time,0.004896
per_packet_inconsistent_time_sec,0.000649
find_inconsistent_update_time_sec,-0.000013
