rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.430484,0.236436,0.044344,0.035652,0.000237,0.010970,0.102371,0.000435,-0.000007
1,1,False,True,0.429769,0.235455,0.043685,0.018030,0.000225,0.027893,0.103313,0.001123,-0.000010
2,2,False,True,0.437853,0.238342,0.043371,0.017946,0.000231,0.027832,0.108549,0.001537,-0.000011
3,3,False,True,0.447499,0.244142,0.043463,0.017220,0.000226,0.028573,0.111487,0.002339,-0.000015
4,4,False,True,0.437160,0.236560,0.042885,0.016737,0.000223,0.027730,0.110135,0.002839,-0.000018
5,5,False,True,0.449191,0.240041,0.042523,0.016565,0.000219,0.028004,0.118171,0.003614,-0.000021
6,6,False,True,0.441648,0.235388,0.042315,0.016383,0.000218,0.028344,0.114666,0.004277,-0.000022
7,7,False,True,0.431100,0.236563,0.041816,0.016090,0.000221,0.011972,0.119286,0.005092,-0.000028
8,8,False,True,0.445789,0.242041,0.041144,0.015210,0.000217,0.011507,0.128848,0.006755,-0.000033
9,9,False,True,0.450472,0.245691,0.040238,0.014879,0.000219,0.011608,0.130353,0.007413,-0.000037
10,10,False,True,0.449125,0.236771,0.039831,0.014041,0.000215,0.010837,0.137971,0.009382,-0.000044
inf,inf,False,True,0.486830,0.243614,0.035368,0.011770,0.000220,0.011346,0.164307,0.020088,-0.000085
