rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.435475,0.237754,0.044571,0.036358,0.000234,0.010958,0.105115,0.000446,-0.000007
1,1,False,True,0.437765,0.237128,0.043756,0.018151,0.000231,0.028162,0.109285,0.001011,-0.000009
2,2,False,True,0.450342,0.244619,0.044169,0.019240,0.000249,0.028018,0.112558,0.001445,-0.000011
3,3,False,True,0.434012,0.237882,0.043710,0.016984,0.000227,0.027517,0.105522,0.002124,-0.000014
4,4,False,True,0.443958,0.239082,0.043545,0.016779,0.000223,0.027905,0.113527,0.002846,-0.000017
5,5,False,True,0.464405,0.244916,0.043082,0.016876,0.000241,0.030157,0.125364,0.003714,-0.000022
6,6,False,True,0.447061,0.235835,0.042375,0.016302,0.000222,0.027619,0.120339,0.004311,-0.000023
7,7,False,True,0.434396,0.239005,0.043333,0.016078,0.000241,0.011390,0.119202,0.005086,-0.000028
8,8,False,True,0.438776,0.237588,0.041011,0.015253,0.000215,0.010933,0.127462,0.006249,-0.000033
9,9,False,True,0.455795,0.244824,0.041721,0.015472,0.000226,0.011651,0.134570,0.007260,-0.000037
10,10,False,True,0.448646,0.237773,0.040017,0.014094,0.000213,0.010665,0.136314,0.009491,-0.000045
inf,inf,False,True,0.480796,0.240583,0.035367,0.011262,0.000213,0.010700,0.162835,0.019721,-0.000082
