key,value
rw_delta,7
ww_delta,7
alt_barr,True
data_deps,True
total_time_sec,0.625369
load_time_sec,0.269094
detect_races_time_sec,0.047428
extract_traces_time_sec,0.018715
find_reactive_cmds_time_sec,0.000283
find_proactive_cmds_time_sec,0.013758
find_covered_races_time,0.270298
per_packet_inconsistent_time_sec,0.005674
find_inconsistent_update_time_sec,-0.000058
