rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.435037,0.239724,0.044457,0.036265,0.000235,0.010828,0.103097,0.000393,-0.000006
1,1,False,True,0.435022,0.239076,0.043762,0.017705,0.000224,0.027798,0.105413,0.001001,-0.000010
2,2,False,True,0.462748,0.246901,0.049483,0.019825,0.000289,0.028777,0.115975,0.001452,-0.000011
3,3,False,True,0.449008,0.244760,0.043667,0.017395,0.000246,0.028383,0.112124,0.002383,-0.000015
4,4,False,True,0.444913,0.242807,0.043222,0.017141,0.000230,0.027905,0.110596,0.002962,-0.000017
5,5,False,True,0.454385,0.240810,0.043046,0.016552,0.000226,0.027487,0.122098,0.004111,-0.000022
6,6,False,True,0.447509,0.240063,0.042386,0.016556,0.000228,0.027812,0.116112,0.004294,-0.000022
7,7,False,True,0.439500,0.240739,0.041814,0.016121,0.000221,0.011646,0.123374,0.005521,-0.000028
8,8,False,True,0.442515,0.237217,0.040875,0.015404,0.000217,0.010640,0.131521,0.006575,-0.000033
9,9,False,True,0.443792,0.237868,0.040376,0.014827,0.000219,0.011212,0.132018,0.007203,-0.000037
10,10,False,True,0.437509,0.237305,0.039296,0.014190,0.000212,0.010901,0.126038,0.009490,-0.000044
inf,inf,False,True,0.468082,0.236854,0.034797,0.011041,0.000208,0.011224,0.154035,0.019806,-0.000084
