rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.431924,0.236099,0.044257,0.038597,0.000240,0.011212,0.101090,0.000391,-0.000007
1,1,False,True,0.439670,0.237344,0.043725,0.017877,0.000228,0.028009,0.111286,0.001155,-0.000010
2,2,False,True,0.436360,0.238873,0.043535,0.017482,0.000227,0.027706,0.107113,0.001379,-0.000011
3,3,False,True,0.449718,0.239137,0.043843,0.018242,0.000229,0.027844,0.118034,0.002340,-0.000015
4,4,False,True,0.449037,0.241338,0.043102,0.017367,0.000230,0.029715,0.114347,0.002885,-0.000017
5,5,False,True,0.450092,0.236272,0.042102,0.016374,0.000223,0.029571,0.121491,0.003998,-0.000022
6,6,False,True,0.445530,0.236838,0.042108,0.016321,0.000219,0.027870,0.117784,0.004333,-0.000023
7,7,False,True,0.432114,0.236841,0.041496,0.016003,0.000221,0.011266,0.121165,0.005062,-0.000027
8,8,False,True,0.446162,0.243529,0.041572,0.015188,0.000221,0.010906,0.127757,0.006922,-0.000033
9,9,False,True,0.442739,0.240831,0.040019,0.014758,0.000214,0.010929,0.128679,0.007240,-0.000036
10,10,False,True,0.448148,0.237126,0.039647,0.014137,0.000214,0.011363,0.136053,0.009529,-0.000045
inf,inf,False,True,0.472124,0.239799,0.034583,0.010919,0.000206,0.010907,0.155744,0.019852,-0.000082
