key/t,False-0,False-1,False-2,False-3,False-4,False-5,False-6,False-7,False-8,False-9,False-10,False-inf
total_time_sec,0.076316,0.076945,0.078269,0.078755,0.077809,0.078262,0.078745,0.078892,0.079302,0.078281,0.077297,0.079369
load_time_sec,0.054496,0.054708,0.055653,0.055692,0.055026,0.055403,0.055741,0.055816,0.056053,0.055317,0.054430,0.055168
detect_races_time_sec,0.010032,0.009944,0.009856,0.009858,0.009688,0.009870,0.009607,0.009562,0.009398,0.009153,0.009137,0.008801
extract_traces_time_sec,0.004753,0.004406,0.004462,0.004335,0.004311,0.004274,0.004223,0.004267,0.003955,0.003854,0.003828,0.003923
find_reactive_cmds_time_sec,0.000219,0.000228,0.000230,0.000227,0.000222,0.000221,0.000222,0.000221,0.000223,0.000214,0.000216,0.000218
find_proactive_cmds_time_sec,0.003694,0.003620,0.003722,0.003743,0.003729,0.003639,0.003743,0.003809,0.003742,0.003743,0.003664,0.003799
find_covered_races_time,0.002998,0.003626,0.003886,0.004336,0.004294,0.004310,0.004585,0.004610,0.005184,0.005250,0.005260,0.006456
per_packet_inconsistent_time_sec,0.000107,0.000392,0.000437,0.000540,0.000515,0.000521,0.000600,0.000582,0.000720,0.000723,0.000734,0.000968
find_inconsistent_update_time_sec,0.000008,0.000012,0.000014,0.000015,0.000015,0.000015,0.000015,0.000017,0.000019,0.000018,0.000019,0.000027
