rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.433745,0.236875,0.044521,0.035789,0.000232,0.010839,0.104994,0.000457,-0.000007
1,1,False,True,0.435735,0.238432,0.044101,0.017702,0.000228,0.027985,0.106096,0.001146,-0.000010
2,2,False,True,0.434720,0.236780,0.043737,0.017516,0.000224,0.027450,0.107436,0.001532,-0.000011
3,3,False,True,0.439042,0.238692,0.043539,0.017496,0.000222,0.028328,0.108399,0.002316,-0.000016
4,4,False,True,0.440035,0.239053,0.042897,0.017120,0.000225,0.027730,0.110404,0.002557,-0.000016
5,5,False,True,0.443915,0.236427,0.042136,0.016343,0.000219,0.027877,0.116894,0.003964,-0.000022
6,6,False,True,0.437816,0.236421,0.042234,0.016314,0.000230,0.028256,0.110397,0.003910,-0.000022
7,7,False,True,0.429981,0.238680,0.041778,0.015907,0.000219,0.011550,0.116619,0.005168,-0.000027
8,8,False,True,0.446301,0.237689,0.041318,0.015990,0.000266,0.011219,0.132894,0.006855,-0.000035
9,9,False,True,0.447118,0.241458,0.040751,0.015061,0.000216,0.011369,0.130587,0.007604,-0.000037
10,10,False,True,0.448038,0.235867,0.039965,0.014205,0.000210,0.011150,0.137444,0.009120,-0.000044
inf,inf,False,True,0.465511,0.237889,0.034702,0.010954,0.000208,0.010889,0.151081,0.019672,-0.000083
