rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.437061,0.241209,0.044821,0.035918,0.000238,0.011284,0.103107,0.000445,-0.000007
1,1,False,True,0.432216,0.236415,0.043896,0.017981,0.000239,0.028060,0.104583,0.000998,-0.000009
2,2,False,True,0.438070,0.238471,0.043490,0.018092,0.000225,0.027938,0.108457,0.001354,-0.000011
3,3,False,True,0.447080,0.241960,0.043407,0.017231,0.000224,0.028527,0.113399,0.002281,-0.000015
4,4,False,True,0.438901,0.236607,0.042753,0.016952,0.000223,0.028179,0.111280,0.002855,-0.000017
5,5,False,True,0.450458,0.239629,0.042620,0.016335,0.000223,0.028417,0.119196,0.003982,-0.000022
6,6,False,True,0.450383,0.239284,0.042613,0.016426,0.000227,0.028268,0.119520,0.003989,-0.000023
7,7,False,True,0.430161,0.236592,0.042044,0.016101,0.000223,0.011315,0.118347,0.005476,-0.000029
8,8,False,True,0.443920,0.240476,0.041107,0.015460,0.000238,0.011007,0.128686,0.006878,-0.000034
9,9,False,True,0.447787,0.241166,0.040337,0.014792,0.000215,0.011209,0.132384,0.007614,-0.000038
10,10,False,True,0.446766,0.236991,0.039511,0.014268,0.000214,0.011107,0.135150,0.009447,-0.000044
inf,inf,False,True,0.473810,0.236272,0.034645,0.011458,0.000204,0.011448,0.159811,0.019855,-0.000084
