rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.430897,0.235620,0.044904,0.036094,0.000232,0.011205,0.102359,0.000445,-0.000007
1,1,False,True,0.434711,0.237466,0.043592,0.017639,0.000222,0.027943,0.106654,0.001151,-0.000010
2,2,False,True,0.439585,0.238071,0.043460,0.017891,0.000229,0.030152,0.108311,0.001424,-0.000011
3,3,False,True,0.451281,0.242508,0.043209,0.017296,0.000230,0.029744,0.115918,0.002326,-0.000015
4,4,False,True,0.441890,0.237503,0.043076,0.017000,0.000222,0.027531,0.113633,0.002872,-0.000017
5,5,False,True,0.448165,0.240216,0.042480,0.016346,0.000224,0.028524,0.116599,0.003722,-0.000021
6,6,False,True,0.449307,0.237782,0.042328,0.016514,0.000225,0.028129,0.119978,0.004293,-0.000023
7,7,False,True,0.435853,0.238763,0.042003,0.016019,0.000217,0.011420,0.121859,0.005510,-0.000029
8,8,False,True,0.447427,0.241143,0.041579,0.015280,0.000224,0.011210,0.131203,0.006722,-0.000034
9,9,False,True,0.441814,0.238353,0.040202,0.015245,0.000216,0.011363,0.128571,0.007793,-0.000038
10,10,False,True,0.442603,0.236341,0.039458,0.014078,0.000211,0.010659,0.132573,0.009207,-0.000044
inf,inf,False,True,0.469305,0.237650,0.034959,0.010917,0.000207,0.011136,0.154480,0.019838,-0.000084
