rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.427425,0.236494,0.044529,0.037514,0.000234,0.010722,0.097504,0.000390,-0.000007
1,1,False,True,0.437201,0.236978,0.043723,0.017780,0.000224,0.027695,0.109660,0.001088,-0.000010
2,2,False,True,0.440385,0.239719,0.043484,0.017910,0.000228,0.029635,0.107331,0.002018,-0.000015
3,3,False,True,0.447684,0.237376,0.047704,0.017530,0.000232,0.028040,0.114418,0.002333,-0.000016
4,4,False,True,0.439219,0.237131,0.042953,0.016791,0.000223,0.027491,0.111870,0.002711,-0.000017
5,5,False,True,0.449437,0.241960,0.042986,0.016479,0.000220,0.027678,0.116033,0.004013,-0.000032
6,6,False,True,0.451978,0.236124,0.042051,0.016356,0.000220,0.029933,0.122907,0.004327,-0.000024
7,7,False,True,0.437503,0.239884,0.043447,0.016012,0.000225,0.012164,0.120501,0.005207,-0.000029
8,8,False,True,0.439000,0.236162,0.040653,0.015278,0.000218,0.011142,0.128634,0.006846,-0.000034
9,9,False,True,0.442866,0.236665,0.040513,0.014617,0.000215,0.010784,0.132184,0.007816,-0.000037
10,10,False,True,0.450296,0.239413,0.039695,0.014338,0.000216,0.010753,0.136527,0.009276,-0.000044
inf,inf,False,True,0.465452,0.236384,0.034646,0.011114,0.000204,0.010651,0.152472,0.019867,-0.000082
