rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.432152,0.237254,0.044566,0.036851,0.000271,0.010879,0.101900,0.000393,-0.000007
1,1,False,True,0.431029,0.235647,0.043981,0.018490,0.000232,0.028333,0.103291,0.001011,-0.000009
2,2,False,True,0.439147,0.236615,0.043562,0.017811,0.000228,0.030290,0.109055,0.001539,-0.000011
3,3,False,True,0.440273,0.237243,0.042980,0.017100,0.000220,0.028523,0.111946,0.002211,-0.000015
4,4,False,True,0.442254,0.243200,0.043775,0.016931,0.000223,0.027652,0.107571,0.002852,-0.000017
5,5,False,True,0.442186,0.236704,0.042444,0.016726,0.000221,0.027711,0.114352,0.003972,-0.000022
6,6,False,True,0.443127,0.237246,0.042146,0.016362,0.000226,0.027730,0.115340,0.004022,-0.000023
7,7,False,True,0.435081,0.235928,0.041600,0.016675,0.000217,0.011356,0.123843,0.005403,-0.000027
8,8,False,True,0.440918,0.238325,0.040973,0.015206,0.000218,0.010646,0.128609,0.006870,-0.000034
9,9,False,True,0.440530,0.235406,0.040115,0.014627,0.000217,0.010724,0.131608,0.007763,-0.000037
10,10,False,True,0.451458,0.243998,0.039911,0.014370,0.000217,0.010645,0.133220,0.009023,-0.000043
inf,inf,False,True,0.469961,0.238264,0.034477,0.011035,0.000206,0.011214,0.154868,0.019780,-0.000083
