rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,15.191508,10.192094,4.418795,0.351026,0.008343,0.182686,0.034959,0.003175,-0.000390
0,0,True,True,15.294648,10.246077,4.390162,0.434169,0.009003,0.176795,0.034531,0.003747,-0.000083
1,1,False,True,15.664572,10.880157,4.149115,0.367255,0.011018,0.181570,0.053437,0.021675,-0.000304
1,1,True,True,15.022813,10.347418,4.008386,0.393323,0.010547,0.189033,0.053078,0.020706,-0.000283
2,2,True,True,14.809589,10.141154,3.980735,0.338643,0.009249,0.192814,0.083396,0.062849,-0.000656
2,2,False,True,16.293570,11.205855,4.366199,0.341485,0.011493,0.185718,0.106904,0.075417,-0.000459
3,3,False,True,14.929680,10.151659,4.052442,0.345215,0.008925,0.169226,0.096172,0.105398,-0.000603
3,3,True,True,17.369060,11.185725,5.483941,0.326699,0.008594,0.167433,0.092789,0.103243,-0.000596
4,4,True,True,15.451519,10.576466,4.068333,0.326806,0.008942,0.176513,0.125852,0.167676,-0.000886
4,4,False,True,15.733847,10.525848,4.441657,0.312161,0.010177,0.168274,0.117029,0.156863,-0.001838
5,5,False,True,15.426492,10.618255,3.934355,0.329163,0.009464,0.168149,0.146713,0.219257,-0.001136
5,5,True,True,16.816215,11.368879,4.539277,0.327135,0.009802,0.177808,0.155953,0.235634,-0.001680
6,6,False,True,15.614858,10.526719,4.131768,0.317503,0.009397,0.176012,0.173739,0.278415,-0.001267
6,6,True,True,16.365158,11.141346,4.142389,0.342226,0.009529,0.204604,0.234775,0.288975,-0.001269
7,7,False,True,15.459938,10.249649,4.189003,0.314763,0.009015,0.183229,0.194473,0.318025,-0.001781
7,7,True,True,15.936417,10.837746,4.082778,0.317809,0.010380,0.182026,0.192368,0.311528,-0.001738
8,8,True,True,15.668044,10.415809,4.084906,0.319590,0.008853,0.206030,0.243554,0.385678,-0.003582
8,8,False,True,16.002541,10.452140,4.482346,0.329277,0.008997,0.170128,0.211780,0.346323,-0.001509
9,9,False,True,15.325210,10.241871,3.978673,0.306728,0.008691,0.170157,0.235542,0.381735,-0.001772
9,9,True,True,15.474538,10.298249,4.021096,0.323406,0.009689,0.177848,0.238072,0.401122,-0.004443
10,10,True,True,16.376380,10.864724,4.336105,0.325303,0.008142,0.174394,0.253678,0.408527,-0.005466
10,10,False,True,15.158161,10.058938,3.943183,0.314102,0.007996,0.176749,0.251959,0.403390,-0.001803
inf,inf,False,True,16.957257,10.398914,4.059330,0.283778,0.010521,0.181838,0.790951,1.226469,-0.005415
inf,inf,True,True,17.357597,10.678068,3.973125,0.272458,0.009417,0.175348,0.878799,1.300961,-0.069374
