key,value
rw_delta,10
ww_delta,10
alt_barr,False
data_deps,True
total_time_sec,80.857355
load_time_sec,6.099818
detect_races_time_sec,12.876745
extract_traces_time_sec,0.115807
find_reactive_cmds_time_sec,0.357133
find_proactive_cmds_time_sec,0.481981
find_covered_races_time,0.455703
per_packet_inconsistent_time_sec,1.177924
find_inconsistent_update_time_sec,-59.292190
