rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.158580,0.101629,0.019575,0.007660,0.000135,0.010559,0.018767,0.000219,-0.000006
1,1,False,True,0.156540,0.102066,0.019285,0.007839,0.000129,0.010515,0.016487,0.000182,-0.000006
2,2,False,True,0.159754,0.102771,0.019668,0.007738,0.000133,0.010461,0.018640,0.000304,-0.000008
3,3,False,True,0.159352,0.102254,0.019238,0.007578,0.000131,0.010820,0.018949,0.000345,-0.000006
4,4,False,True,0.156300,0.100342,0.018938,0.007331,0.000132,0.010745,0.018223,0.000548,-0.000010
5,5,False,True,0.159180,0.101789,0.018917,0.007395,0.000132,0.010279,0.019999,0.000625,-0.000010
6,6,False,True,0.157655,0.101032,0.018735,0.007151,0.000133,0.010667,0.019003,0.000887,-0.000012
7,7,False,True,0.159023,0.101423,0.017902,0.006654,0.000131,0.010416,0.021086,0.001360,-0.000019
8,8,False,True,0.161445,0.102593,0.017980,0.006827,0.000134,0.010679,0.021735,0.001447,-0.000018
9,9,False,True,0.160187,0.099965,0.017416,0.006340,0.000129,0.010641,0.024014,0.001630,-0.000020
10,10,False,True,0.161555,0.100913,0.017161,0.006228,0.000128,0.010744,0.024286,0.002036,-0.000023
inf,inf,False,True,0.163981,0.099994,0.014773,0.005267,0.000144,0.010546,0.029071,0.004118,-0.000036
