rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.155548,0.101120,0.019369,0.007621,0.000129,0.010627,0.016464,0.000182,-0.000005
1,1,False,True,0.155904,0.100287,0.019339,0.007641,0.000131,0.010818,0.017469,0.000182,-0.000006
2,2,False,True,0.158290,0.103087,0.019525,0.007710,0.000155,0.010537,0.016887,0.000351,-0.000007
3,3,False,True,0.158249,0.100462,0.019283,0.007668,0.000135,0.011322,0.018924,0.000415,-0.000007
4,4,False,True,0.155728,0.100747,0.018809,0.007296,0.000130,0.010544,0.017610,0.000551,-0.000009
5,5,False,True,0.156179,0.100052,0.018796,0.007207,0.000131,0.010402,0.018974,0.000575,-0.000010
6,6,False,True,0.161903,0.103392,0.018911,0.007137,0.000129,0.010887,0.020510,0.000892,-0.000012
7,7,False,True,0.160684,0.100316,0.017777,0.006569,0.000128,0.010631,0.023901,0.001316,-0.000015
8,8,False,True,0.158547,0.099856,0.017706,0.006474,0.000131,0.010802,0.022115,0.001413,-0.000017
9,9,False,True,0.161826,0.100793,0.017602,0.006612,0.000151,0.010554,0.024438,0.001623,-0.000020
10,10,False,True,0.161110,0.100491,0.017210,0.006584,0.000148,0.010822,0.023752,0.002047,-0.000023
inf,inf,False,True,0.165759,0.100421,0.014758,0.004919,0.000124,0.010716,0.031092,0.003660,-0.000037
