key/t,False-0,False-1,False-2,False-3,False-4,False-5,False-6,False-7,False-8,False-9,False-10,False-inf
total_time_sec,0.096773,0.096665,0.095914,0.095902,0.095659,0.096661,0.095654,0.097338,0.094676,0.093539,0.096319,0.093395
load_time_sec,0.061976,0.061818,0.061215,0.061041,0.061378,0.062169,0.061790,0.063767,0.061855,0.061114,0.063197,0.062775
detect_races_time_sec,0.021291,0.021328,0.021241,0.021135,0.020725,0.020744,0.020390,0.020100,0.019529,0.019234,0.019142,0.016520
extract_traces_time_sec,0.009580,0.009601,0.009466,0.009671,0.009273,0.009367,0.008917,0.008396,0.008172,0.007988,0.008178,0.006489
find_reactive_cmds_time_sec,0.000165,0.000168,0.000162,0.000180,0.000178,0.000180,0.000162,0.000165,0.000160,0.000158,0.000177,0.000174
find_proactive_cmds_time_sec,0.003547,0.003536,0.003488,0.003472,0.003494,0.003599,0.003498,0.003544,0.003559,0.003501,0.003591,0.003555
find_covered_races_time,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001
per_packet_inconsistent_time_sec,0.000197,0.000197,0.000324,0.000384,0.000590,0.000582,0.000872,0.001334,0.001367,0.001513,0.001999,0.003823
find_inconsistent_update_time_sec,0.000007,0.000007,0.000008,0.000009,0.000011,0.000011,0.000014,0.000019,0.000020,0.000021,0.000025,0.000043
