rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.155107,0.100407,0.019189,0.007609,0.000131,0.010800,0.016747,0.000187,-0.000006
1,1,False,True,0.156534,0.100718,0.019169,0.007603,0.000131,0.010296,0.018382,0.000197,-0.000006
2,2,False,True,0.154618,0.099824,0.019168,0.007621,0.000131,0.010516,0.017017,0.000303,-0.000007
3,3,False,True,0.161976,0.105873,0.019448,0.007664,0.000134,0.010612,0.017851,0.000352,-0.000008
4,4,False,True,0.158227,0.100905,0.018795,0.007267,0.000131,0.010852,0.019686,0.000552,-0.000009
5,5,False,True,0.156285,0.100598,0.018828,0.007275,0.000133,0.010893,0.017972,0.000546,-0.000009
6,6,False,True,0.158268,0.100430,0.018569,0.007181,0.000130,0.010424,0.020592,0.000898,-0.000012
7,7,False,True,0.161534,0.103184,0.018267,0.007055,0.000134,0.010467,0.021041,0.001337,-0.000017
8,8,False,True,0.157182,0.100515,0.017781,0.006671,0.000128,0.010418,0.020357,0.001266,-0.000015
9,9,False,True,0.160348,0.101159,0.017689,0.006398,0.000130,0.010735,0.022556,0.001631,-0.000019
10,10,False,True,0.166852,0.103977,0.017246,0.006222,0.000131,0.011114,0.026170,0.001940,-0.000021
inf,inf,False,True,0.167997,0.102921,0.014907,0.004894,0.000126,0.010526,0.030586,0.003968,-0.000038
