rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.157954,0.102028,0.019751,0.007649,0.000131,0.010330,0.017843,0.000185,-0.000006
1,1,False,True,0.156986,0.100004,0.019203,0.007694,0.000134,0.010586,0.019116,0.000212,-0.000006
2,2,False,True,0.156403,0.101877,0.019382,0.007801,0.000131,0.010303,0.016569,0.000302,-0.000006
3,3,False,True,0.156544,0.100511,0.019183,0.007695,0.000131,0.010250,0.018331,0.000404,-0.000007
4,4,False,True,0.160638,0.103160,0.019094,0.007780,0.000136,0.010637,0.019154,0.000634,-0.000010
5,5,False,True,0.159440,0.101215,0.019095,0.007327,0.000133,0.011112,0.019887,0.000629,-0.000010
6,6,False,True,0.155018,0.099866,0.018539,0.007103,0.000129,0.010258,0.018278,0.000803,-0.000011
7,7,False,True,0.160354,0.100621,0.017918,0.006570,0.000131,0.010916,0.022791,0.001359,-0.000016
8,8,False,True,0.160590,0.101573,0.017760,0.006517,0.000128,0.010818,0.022340,0.001404,-0.000018
9,9,False,True,0.164692,0.105277,0.017597,0.006447,0.000132,0.010867,0.022691,0.001630,-0.000019
10,10,False,True,0.163624,0.100327,0.018166,0.006187,0.000128,0.010969,0.025773,0.002014,-0.000022
inf,inf,False,True,0.163474,0.100255,0.014915,0.005210,0.000125,0.010460,0.028534,0.003905,-0.000039
