rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.156983,0.100255,0.019248,0.007584,0.000152,0.010291,0.019202,0.000215,-0.000006
1,1,False,True,0.157316,0.102100,0.019530,0.007808,0.000133,0.010292,0.017227,0.000189,-0.000006
2,2,False,True,0.158287,0.101214,0.019714,0.008155,0.000147,0.010438,0.018271,0.000304,-0.000007
3,3,False,True,0.157038,0.100429,0.019288,0.007573,0.000132,0.010320,0.018846,0.000411,-0.000007
4,4,False,True,0.158685,0.101934,0.019044,0.008067,0.000153,0.010436,0.018440,0.000570,-0.000010
5,5,False,True,0.156215,0.101088,0.018887,0.007270,0.000129,0.010276,0.017972,0.000552,-0.000009
6,6,False,True,0.158790,0.101485,0.018654,0.007414,0.000133,0.010442,0.019734,0.000874,-0.000015
7,7,False,True,0.158334,0.099970,0.017905,0.006635,0.000129,0.011312,0.021126,0.001210,-0.000015
8,8,False,True,0.160043,0.101303,0.017752,0.006523,0.000132,0.011022,0.021836,0.001426,-0.000017
9,9,False,True,0.160076,0.100958,0.017556,0.006334,0.000129,0.010461,0.023127,0.001463,-0.000018
10,10,False,True,0.162011,0.100684,0.017244,0.006235,0.000128,0.010506,0.025188,0.001973,-0.000022
inf,inf,False,True,0.167044,0.102055,0.014946,0.005193,0.000148,0.010333,0.030345,0.003954,-0.000038
