rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.158078,0.102207,0.019620,0.007677,0.000131,0.010387,0.017832,0.000187,-0.000006
1,1,False,True,0.158620,0.100819,0.019154,0.007979,0.000153,0.010729,0.019562,0.000185,-0.000006
2,2,False,True,0.156698,0.100917,0.019200,0.007598,0.000131,0.010636,0.017832,0.000345,-0.000007
3,3,False,True,0.159125,0.102970,0.019744,0.007710,0.000135,0.010466,0.017693,0.000368,-0.000007
4,4,False,True,0.160046,0.101846,0.020076,0.007483,0.000133,0.010715,0.019123,0.000627,-0.000010
5,5,False,True,0.157911,0.100290,0.018805,0.007346,0.000130,0.010419,0.020256,0.000624,-0.000009
6,6,False,True,0.158613,0.100476,0.018664,0.007101,0.000131,0.010458,0.020941,0.000800,-0.000011
7,7,False,True,0.159221,0.100146,0.017874,0.006579,0.000130,0.010276,0.022822,0.001345,-0.000016
8,8,False,True,0.161418,0.102132,0.017875,0.006494,0.000129,0.010464,0.022844,0.001431,-0.000017
9,9,False,True,0.160208,0.100537,0.017840,0.006364,0.000130,0.010466,0.023362,0.001460,-0.000017
10,10,False,True,0.162127,0.101162,0.017307,0.006183,0.000127,0.010311,0.025114,0.001871,-0.000021
inf,inf,False,True,0.164763,0.100268,0.014757,0.004842,0.000123,0.010507,0.030185,0.004001,-0.000044
