rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.155537,0.100832,0.019268,0.007762,0.000135,0.010757,0.016560,0.000187,-0.000006
1,1,False,True,0.159052,0.102985,0.019700,0.007791,0.000136,0.010255,0.017959,0.000188,-0.000006
2,2,False,True,0.157528,0.101754,0.019458,0.008034,0.000133,0.010391,0.017411,0.000308,-0.000007
3,3,False,True,0.157640,0.100113,0.019536,0.007933,0.000130,0.010752,0.018730,0.000405,-0.000008
4,4,False,True,0.159083,0.101499,0.018785,0.007432,0.000130,0.010605,0.020023,0.000569,-0.000009
5,5,False,True,0.157462,0.100339,0.018920,0.007354,0.000131,0.010880,0.019181,0.000616,-0.000010
6,6,False,True,0.158528,0.101560,0.018728,0.007214,0.000133,0.010437,0.019500,0.000911,-0.000012
7,7,False,True,0.163719,0.102529,0.018596,0.006667,0.000128,0.010584,0.023826,0.001338,-0.000016
8,8,False,True,0.164007,0.102430,0.017928,0.006933,0.000151,0.011351,0.023747,0.001417,-0.000018
9,9,False,True,0.162115,0.100660,0.017433,0.006494,0.000130,0.010819,0.024912,0.001615,-0.000020
10,10,False,True,0.166769,0.102087,0.017433,0.006582,0.000133,0.011011,0.027375,0.002093,-0.000023
inf,inf,False,True,0.166893,0.102045,0.014843,0.004971,0.000126,0.010581,0.030336,0.003921,-0.000039
