rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.157696,0.101274,0.020765,0.007596,0.000152,0.010414,0.017275,0.000184,-0.000005
1,1,False,True,0.162491,0.104048,0.019599,0.008026,0.000135,0.011050,0.019408,0.000188,-0.000006
2,2,False,True,0.154928,0.100238,0.019271,0.007563,0.000137,0.010879,0.016503,0.000299,-0.000007
3,3,False,True,0.157572,0.101098,0.019326,0.007609,0.000132,0.010976,0.017991,0.000400,-0.000008
4,4,False,True,0.158015,0.100870,0.018801,0.007292,0.000134,0.010569,0.019698,0.000609,-0.000010
5,5,False,True,0.155248,0.099907,0.018773,0.007209,0.000134,0.010404,0.018235,0.000544,-0.000010
6,6,False,True,0.166879,0.106946,0.019306,0.007660,0.000140,0.010600,0.021329,0.000855,-0.000012
7,7,False,True,0.161199,0.100161,0.017971,0.006552,0.000129,0.014055,0.021071,0.001211,-0.000015
8,8,False,True,0.159487,0.099880,0.017749,0.006554,0.000130,0.010521,0.023161,0.001443,-0.000017
9,9,False,True,0.161708,0.101220,0.017861,0.006552,0.000133,0.010228,0.024039,0.001623,-0.000019
10,10,False,True,0.162308,0.100378,0.017075,0.006294,0.000127,0.010471,0.025982,0.001925,-0.000024
inf,inf,False,True,0.162909,0.100542,0.014831,0.004916,0.000124,0.010859,0.028019,0.003551,-0.000036
