rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.157155,0.101826,0.019350,0.007781,0.000138,0.010543,0.017291,0.000190,-0.000006
1,1,False,True,0.155223,0.100011,0.019304,0.007603,0.000134,0.010463,0.017486,0.000185,-0.000006
2,2,False,True,0.164467,0.109454,0.019264,0.007723,0.000133,0.010897,0.016648,0.000310,-0.000007
3,3,False,True,0.157696,0.101235,0.019372,0.007595,0.000132,0.010479,0.018493,0.000352,-0.000007
4,4,False,True,0.157906,0.100909,0.018883,0.007448,0.000132,0.010641,0.019300,0.000553,-0.000009
5,5,False,True,0.157490,0.100460,0.018736,0.007326,0.000130,0.010779,0.019469,0.000548,-0.000010
6,6,False,True,0.160190,0.101600,0.018688,0.007123,0.000133,0.010620,0.021137,0.000847,-0.000011
7,7,False,True,0.158224,0.100539,0.017983,0.006554,0.000129,0.010500,0.021134,0.001337,-0.000016
8,8,False,True,0.160607,0.101438,0.017973,0.006484,0.000129,0.010469,0.022714,0.001354,-0.000016
9,9,False,True,0.161471,0.100423,0.017414,0.006389,0.000129,0.010287,0.025172,0.001607,-0.000018
10,10,False,True,0.164067,0.101155,0.017263,0.006358,0.000129,0.010873,0.026178,0.002054,-0.000024
inf,inf,False,True,0.167537,0.101542,0.014852,0.005032,0.000132,0.010358,0.031603,0.003948,-0.000038
