rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.156269,0.100087,0.019273,0.007626,0.000131,0.010207,0.018696,0.000212,-0.000006
1,1,False,True,0.154467,0.100093,0.019222,0.007561,0.000129,0.010471,0.016767,0.000188,-0.000005
2,2,False,True,0.157947,0.100695,0.019277,0.007824,0.000128,0.010369,0.019296,0.000319,-0.000007
3,3,False,True,0.158080,0.101243,0.019377,0.007951,0.000152,0.010594,0.018305,0.000417,-0.000008
4,4,False,True,0.156938,0.101139,0.018915,0.007713,0.000131,0.010281,0.018136,0.000583,-0.000009
5,5,False,True,0.159646,0.101181,0.018752,0.007414,0.000131,0.010824,0.020685,0.000619,-0.000009
6,6,False,True,0.159277,0.100449,0.018549,0.007156,0.000130,0.010799,0.021245,0.000905,-0.000012
7,7,False,True,0.159262,0.100634,0.017819,0.006596,0.000129,0.010253,0.022510,0.001272,-0.000017
8,8,False,True,0.157690,0.100707,0.017638,0.006491,0.000127,0.010286,0.020986,0.001407,-0.000017
9,9,False,True,0.161641,0.101526,0.017710,0.006319,0.000129,0.010291,0.023877,0.001732,-0.000021
10,10,False,True,0.161619,0.100665,0.017188,0.006147,0.000127,0.010444,0.024929,0.002066,-0.000023
inf,inf,False,True,0.165182,0.100735,0.014879,0.004891,0.000124,0.010916,0.029601,0.003964,-0.000038
