rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.378462,0.230422,0.077575,0.016826,0.000278,0.011364,0.041597,0.000362,-0.000006
1,1,False,True,0.388125,0.235729,0.076847,0.015664,0.000271,0.011480,0.046393,0.001696,-0.000013
2,2,False,True,0.406569,0.237829,0.075125,0.014654,0.000268,0.011546,0.063782,0.003311,-0.000021
3,3,False,True,0.422137,0.234425,0.075170,0.014142,0.000270,0.011217,0.081865,0.004987,-0.000027
4,4,False,True,0.442919,0.235655,0.074256,0.014261,0.000317,0.011508,0.099931,0.006927,-0.000030
5,5,False,True,0.437316,0.232438,0.074102,0.013887,0.000258,0.011471,0.098261,0.006837,-0.000030
6,6,False,True,0.434050,0.230082,0.073018,0.013474,0.000262,0.011765,0.098356,0.007028,-0.000032
7,7,False,True,0.436247,0.230416,0.072773,0.013255,0.000261,0.011557,0.100289,0.007631,-0.000033
8,8,False,True,0.439637,0.231872,0.072243,0.012865,0.000282,0.011268,0.103520,0.007521,-0.000035
9,9,False,True,0.438802,0.232578,0.072360,0.013241,0.000263,0.011932,0.100245,0.008110,-0.000037
10,10,False,True,0.437772,0.232862,0.071682,0.011849,0.000257,0.011342,0.099793,0.009907,-0.000045
inf,inf,False,True,0.444345,0.230404,0.068624,0.009525,0.000251,0.012190,0.111540,0.011724,-0.000054
