rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.390426,0.237275,0.079853,0.016953,0.000278,0.011223,0.044390,0.000415,-0.000007
1,1,False,True,0.384858,0.229228,0.076833,0.015572,0.000269,0.011595,0.049397,0.001914,-0.000015
2,2,False,True,0.405704,0.238482,0.075386,0.014752,0.000318,0.011688,0.061523,0.003500,-0.000020
3,3,False,True,0.434412,0.234246,0.077979,0.014287,0.000268,0.011546,0.090908,0.005117,-0.000026
4,4,False,True,0.444138,0.236142,0.074990,0.013665,0.000265,0.011540,0.100940,0.006528,-0.000031
5,5,False,True,0.435898,0.230789,0.073269,0.013367,0.000261,0.011627,0.099357,0.007159,-0.000032
6,6,False,True,0.451301,0.236167,0.073327,0.013850,0.000279,0.012039,0.108318,0.007255,-0.000032
7,7,False,True,0.443659,0.231946,0.073408,0.013356,0.000264,0.011625,0.105319,0.007675,-0.000033
8,8,False,True,0.442104,0.233690,0.072649,0.013356,0.000269,0.013430,0.100363,0.008276,-0.000037
9,9,False,True,0.430734,0.230234,0.072125,0.012528,0.000257,0.011357,0.095456,0.008704,-0.000037
10,10,False,True,0.438736,0.232212,0.070928,0.011879,0.000259,0.011632,0.101785,0.009963,-0.000045
inf,inf,False,True,0.450173,0.233022,0.068401,0.009487,0.000251,0.012228,0.115144,0.011553,-0.000054
