rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.380924,0.231332,0.078090,0.016730,0.000275,0.011832,0.042220,0.000405,-0.000007
1,1,False,True,0.396506,0.239298,0.077423,0.016035,0.000287,0.011959,0.049706,0.001753,-0.000013
2,2,False,True,0.398492,0.231533,0.075040,0.014610,0.000267,0.011251,0.062447,0.003289,-0.000021
3,3,False,True,0.423439,0.232657,0.074715,0.014022,0.000264,0.011684,0.085593,0.004448,-0.000024
4,4,False,True,0.435698,0.230421,0.073905,0.013490,0.000260,0.011258,0.099701,0.006596,-0.000030
5,5,False,True,0.445098,0.238392,0.075470,0.013579,0.000274,0.011270,0.098841,0.007205,-0.000033
6,6,False,True,0.435356,0.229636,0.072868,0.013344,0.000262,0.011677,0.100263,0.007239,-0.000032
7,7,False,True,0.433418,0.229994,0.072737,0.013187,0.000263,0.011364,0.098199,0.007607,-0.000033
8,8,False,True,0.434534,0.233326,0.072490,0.012888,0.000261,0.011198,0.095952,0.008350,-0.000036
9,9,False,True,0.438353,0.230533,0.076610,0.013086,0.000260,0.011927,0.097195,0.008668,-0.000039
10,10,False,True,0.465862,0.246024,0.077664,0.012537,0.000272,0.011214,0.108542,0.009532,-0.000043
inf,inf,False,True,0.451692,0.231789,0.068923,0.009758,0.000249,0.012276,0.117393,0.011220,-0.000052
