rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.382794,0.232899,0.078448,0.016760,0.000273,0.011593,0.042366,0.000415,-0.000007
1,1,False,True,0.395393,0.237600,0.079568,0.015753,0.000271,0.012239,0.048164,0.001748,-0.000017
2,2,False,True,0.400466,0.232048,0.076958,0.014363,0.000269,0.011279,0.062399,0.003100,-0.000019
3,3,False,True,0.422124,0.230852,0.075260,0.014152,0.000266,0.011578,0.085202,0.004756,-0.000026
4,4,False,True,0.435927,0.232249,0.073992,0.013528,0.000263,0.011270,0.097656,0.006906,-0.000030
5,5,False,True,0.439491,0.234930,0.073690,0.013439,0.000261,0.011262,0.099155,0.006687,-0.000031
6,6,False,True,0.439340,0.230534,0.072893,0.013421,0.000264,0.011729,0.103240,0.007191,-0.000033
7,7,False,True,0.441519,0.232424,0.072697,0.013279,0.000261,0.011302,0.103805,0.007685,-0.000034
8,8,False,True,0.465572,0.246300,0.075151,0.014155,0.000276,0.011295,0.109765,0.008560,-0.000038
9,9,False,True,0.433529,0.231264,0.072154,0.012754,0.000258,0.011515,0.097518,0.007997,-0.000037
10,10,False,True,0.437503,0.231179,0.071016,0.011861,0.000261,0.011583,0.102024,0.009503,-0.000043
inf,inf,False,True,0.450200,0.231482,0.068611,0.009521,0.000251,0.011886,0.116748,0.011616,-0.000053
