rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.388638,0.238229,0.080092,0.016908,0.000282,0.011675,0.041008,0.000400,-0.000007
1,1,False,True,0.385632,0.231613,0.077105,0.015455,0.000269,0.011205,0.048209,0.001728,-0.000013
2,2,False,True,0.407142,0.237494,0.075855,0.014606,0.000271,0.011282,0.064362,0.003220,-0.000020
3,3,False,True,0.431653,0.238215,0.075015,0.014296,0.000271,0.012179,0.086677,0.004940,-0.000027
4,4,False,True,0.440042,0.234163,0.073692,0.013440,0.000287,0.011258,0.100274,0.006861,-0.000031
5,5,False,True,0.432063,0.231423,0.073047,0.013452,0.000262,0.011802,0.095592,0.006424,-0.000030
6,6,False,True,0.435413,0.230553,0.073321,0.013452,0.000262,0.011068,0.099636,0.007058,-0.000031
7,7,False,True,0.438386,0.231544,0.073737,0.013506,0.000282,0.011283,0.100349,0.007615,-0.000035
8,8,False,True,0.432015,0.230003,0.072564,0.012936,0.000259,0.011470,0.096673,0.008040,-0.000034
9,9,False,True,0.427987,0.231804,0.072234,0.012622,0.000260,0.011086,0.091200,0.008711,-0.000039
10,10,False,True,0.435978,0.230242,0.071063,0.011830,0.000256,0.011577,0.101099,0.009834,-0.000044
inf,inf,False,True,0.446217,0.229956,0.068352,0.009513,0.000251,0.012190,0.113958,0.011910,-0.000054
