rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.382127,0.231240,0.078164,0.016633,0.000274,0.011655,0.043716,0.000405,-0.000007
1,1,False,True,0.386266,0.230752,0.077741,0.015697,0.000272,0.011742,0.048096,0.001917,-0.000014
2,2,False,True,0.401447,0.230162,0.075676,0.014548,0.000264,0.011755,0.065513,0.003476,-0.000021
3,3,False,True,0.426283,0.231701,0.074724,0.013995,0.000265,0.011169,0.089909,0.004463,-0.000025
4,4,False,True,0.438194,0.234374,0.074270,0.015106,0.000297,0.012242,0.093776,0.007986,-0.000065
5,5,False,True,0.454062,0.241127,0.074465,0.013994,0.000270,0.011666,0.105755,0.006720,-0.000032
6,6,False,True,0.433915,0.231672,0.074557,0.013481,0.000265,0.011483,0.095478,0.006912,-0.000031
7,7,False,True,0.440500,0.232451,0.073476,0.013396,0.000260,0.011164,0.102028,0.007658,-0.000033
8,8,False,True,0.434407,0.233116,0.072615,0.013493,0.000260,0.011145,0.095606,0.008105,-0.000036
9,9,False,True,0.426410,0.230172,0.072029,0.012637,0.000257,0.011614,0.091586,0.008045,-0.000037
10,10,False,True,0.438600,0.234411,0.070848,0.011864,0.000255,0.011047,0.100872,0.009228,-0.000042
inf,inf,False,True,0.447351,0.230362,0.068666,0.009626,0.000256,0.012240,0.114292,0.011822,-0.000054
