rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.380433,0.230728,0.077466,0.016593,0.000278,0.011652,0.043321,0.000358,-0.000006
1,1,False,True,0.384493,0.231326,0.076992,0.015575,0.000273,0.011815,0.046531,0.001935,-0.000014
2,2,False,True,0.413582,0.242001,0.076081,0.014872,0.000272,0.011759,0.063220,0.005294,-0.000030
3,3,False,True,0.426375,0.230912,0.074742,0.014207,0.000266,0.011841,0.089370,0.004978,-0.000027
4,4,False,True,0.438104,0.229836,0.073528,0.013754,0.000266,0.012114,0.101738,0.006805,-0.000030
5,5,False,True,0.444027,0.233616,0.073626,0.013608,0.000280,0.011376,0.104228,0.007227,-0.000033
6,6,False,True,0.433740,0.229710,0.072878,0.013383,0.000264,0.011614,0.098445,0.007380,-0.000033
7,7,False,True,0.439043,0.230690,0.072684,0.013251,0.000261,0.012000,0.102416,0.007672,-0.000034
8,8,False,True,0.440507,0.230607,0.077448,0.013654,0.000261,0.011652,0.098389,0.008427,-0.000036
9,9,False,True,0.444887,0.240987,0.073083,0.015531,0.000260,0.011983,0.093985,0.008985,-0.000040
10,10,False,True,0.434568,0.230652,0.070708,0.011810,0.000255,0.011716,0.099299,0.010048,-0.000044
inf,inf,False,True,0.449022,0.228962,0.068640,0.009710,0.000259,0.012122,0.117381,0.011862,-0.000054
