key/t,False-0,False-1,False-2,False-3,False-4,False-5,False-6,False-7,False-8,False-9,False-10,False-inf
total_time_sec,0.342067,0.368089,0.417109,0.392491,0.403229,0.401236,0.426922,0.412855,0.448987,0.388265,0.443184,0.468258
load_time_sec,0.175374,0.189578,0.201880,0.181751,0.177679,0.180741,0.200810,0.183781,0.203375,0.180560,0.202431,0.202264
detect_races_time_sec,0.083847,0.084255,0.093207,0.081270,0.077548,0.077144,0.077332,0.079114,0.088886,0.077986,0.086684,0.083495
extract_traces_time_sec,0.034842,0.037541,0.021270,0.017898,0.018031,0.016982,0.017638,0.017649,0.019309,0.016582,0.017078,0.015396
find_reactive_cmds_time_sec,0.000172,0.000192,0.000209,0.000184,0.000188,0.000169,0.000185,0.000186,0.000203,0.000198,0.000185,0.000190
find_proactive_cmds_time_sec,0.004510,0.005045,0.022933,0.021644,0.021080,0.019149,0.019880,0.020898,0.023309,0.005229,0.005054,0.005114
find_covered_races_time,0.042873,0.049753,0.074242,0.085651,0.102300,0.100640,0.104380,0.104223,0.106416,0.099618,0.122795,0.141327
per_packet_inconsistent_time_sec,0.000426,0.001694,0.003326,0.004049,0.006353,0.006360,0.006638,0.006950,0.007432,0.008034,0.008894,0.020339
find_inconsistent_update_time_sec,0.000009,0.000017,0.000026,0.000029,0.000035,0.000036,0.000039,0.000039,0.000041,0.000044,0.000048,0.000112
