rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.380610,0.230910,0.077998,0.017062,0.000272,0.011662,0.042258,0.000408,-0.000007
1,1,False,True,0.388913,0.231554,0.078869,0.015625,0.000285,0.011393,0.049423,0.001718,-0.000013
2,2,False,True,0.399155,0.232693,0.075882,0.014506,0.000267,0.011290,0.061222,0.003245,-0.000019
3,3,False,True,0.425307,0.231094,0.075327,0.014166,0.000278,0.011342,0.088059,0.004984,-0.000026
4,4,False,True,0.434555,0.231733,0.073995,0.013477,0.000268,0.011381,0.096750,0.006886,-0.000031
5,5,False,True,0.435272,0.229887,0.072969,0.013430,0.000262,0.011652,0.099870,0.007135,-0.000033
6,6,False,True,0.439778,0.232358,0.074243,0.013424,0.000263,0.011222,0.100497,0.007627,-0.000072
7,7,False,True,0.447320,0.235123,0.073550,0.013429,0.000262,0.011391,0.106178,0.007324,-0.000032
8,8,False,True,0.438733,0.232238,0.072414,0.013022,0.000265,0.011506,0.100754,0.008463,-0.000037
9,9,False,True,0.436102,0.232972,0.072688,0.012671,0.000281,0.011580,0.096862,0.008979,-0.000038
10,10,False,True,0.434158,0.230821,0.070607,0.011654,0.000258,0.011330,0.100345,0.009068,-0.000042
inf,inf,False,True,0.462332,0.237476,0.070195,0.009671,0.000259,0.012468,0.120328,0.011847,-0.000055
