rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.382435,0.232332,0.078054,0.016543,0.000273,0.011992,0.042786,0.000416,-0.000006
1,1,False,True,0.385439,0.230255,0.076289,0.015511,0.000271,0.011645,0.049496,0.001922,-0.000014
2,2,False,True,0.411396,0.247482,0.075719,0.014652,0.000267,0.011455,0.058660,0.003110,-0.000020
3,3,False,True,0.427991,0.233770,0.075757,0.013976,0.000267,0.011205,0.088404,0.004555,-0.000025
4,4,False,True,0.438896,0.230864,0.073556,0.013699,0.000267,0.011535,0.102079,0.006833,-0.000031
5,5,False,True,0.439476,0.230659,0.073519,0.013507,0.000264,0.011745,0.102554,0.007162,-0.000033
6,6,False,True,0.441421,0.232927,0.075192,0.013864,0.000265,0.012130,0.099897,0.007081,-0.000033
7,7,False,True,0.439295,0.230075,0.072704,0.013125,0.000262,0.011418,0.104290,0.007351,-0.000033
8,8,False,True,0.453062,0.238859,0.075062,0.013410,0.000266,0.011609,0.105141,0.008641,-0.000037
9,9,False,True,0.458651,0.249781,0.076705,0.012871,0.000260,0.011137,0.099644,0.008179,-0.000037
10,10,False,True,0.436159,0.230179,0.070532,0.011903,0.000263,0.012323,0.101674,0.009202,-0.000045
inf,inf,False,True,0.448104,0.230389,0.068512,0.009576,0.000251,0.011910,0.115511,0.011868,-0.000054
