rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.393079,0.235571,0.081959,0.018829,0.000341,0.012573,0.043351,0.000415,-0.000007
1,1,False,True,0.381985,0.230856,0.076880,0.015633,0.000266,0.010941,0.045421,0.001941,-0.000014
2,2,False,True,0.401284,0.231882,0.076521,0.014609,0.000269,0.011349,0.063448,0.003155,-0.000020
3,3,False,True,0.426857,0.230991,0.079055,0.014432,0.000270,0.011925,0.085645,0.004482,-0.000025
4,4,False,True,0.436689,0.230681,0.073782,0.013674,0.000263,0.011688,0.099675,0.006860,-0.000030
5,5,False,True,0.433110,0.231066,0.073120,0.013295,0.000261,0.011368,0.097318,0.006617,-0.000033
6,6,False,True,0.433097,0.229579,0.073370,0.013366,0.000261,0.011673,0.097567,0.007215,-0.000032
7,7,False,True,0.434520,0.228958,0.073077,0.013285,0.000262,0.011364,0.099882,0.007622,-0.000034
8,8,False,True,0.435730,0.230673,0.073283,0.013119,0.000328,0.011365,0.098997,0.007898,-0.000036
9,9,False,True,0.437465,0.235706,0.074080,0.012705,0.000257,0.011371,0.094293,0.008980,-0.000039
10,10,False,True,0.433034,0.229648,0.070563,0.011784,0.000256,0.011141,0.099730,0.009830,-0.000045
inf,inf,False,True,0.452476,0.231046,0.068460,0.009579,0.000254,0.012479,0.118633,0.011934,-0.000055
