key/t,False-0,False-1,False-2,False-3,False-4,False-5,False-6,False-7,False-8,False-9,False-10,False-inf,True-0,True-1,True-2,True-3,True-4,True-5,True-6,True-7,True-8,True-9,True-10,True-inf
total_time_sec,5.262206,5.326231,5.435725,5.782611,6.100247,6.074441,6.391757,6.507168,6.751940,7.251659,7.258945,8.160016,5.237977,5.405288,5.343961,6.391466,7.515981,8.319641,9.607724,9.271547,10.297673,16.603463,15.061880,9.081379
load_time_sec,2.590457,2.696965,2.642380,2.701509,2.916046,2.519847,2.650932,2.534650,2.489627,2.658815,2.489868,2.516176,2.569857,2.617020,2.509618,2.656997,2.584423,2.547148,2.489663,2.532308,2.468216,4.534784,2.532384,2.510866
detect_races_time_sec,0.556425,0.552978,0.549657,0.622362,0.513554,0.538257,0.523855,0.534967,0.509864,0.505645,0.492417,0.510926,0.554865,0.583237,0.548015,0.606320,0.527281,0.550640,0.565673,0.515873,0.536830,0.983358,0.491289,0.489520
extract_traces_time_sec,0.105838,0.084733,0.078438,0.067115,0.062672,0.074570,0.066988,0.067331,0.061567,0.066299,0.065547,0.065945,0.103416,0.089329,0.078381,0.068508,0.067909,0.066599,0.069271,0.066999,0.070016,0.122193,0.059998,0.062410
find_reactive_cmds_time_sec,0.000039,0.000037,0.000038,0.000038,0.000051,0.000044,0.000051,0.000044,0.000038,0.000039,0.000000,0.000000,0.000039,0.000043,0.000000,0.000000,0.000044,0.000047,0.000044,0.000038,0.000040,0.000055,0.000044,0.000042
find_proactive_cmds_time_sec,0.133560,0.086723,0.094265,0.083874,0.088957,0.088872,0.098885,0.084679,0.094674,0.091300,0.085781,0.090198,0.099919,0.083870,0.089193,0.094969,0.088885,0.092097,0.087810,0.089153,0.093522,0.141022,0.083030,0.086732
find_covered_races_time,0.867826,0.922671,0.995554,1.180992,1.194459,1.385375,1.373909,1.412350,1.659421,1.717567,1.688466,2.098886,1.017225,1.102648,1.147031,1.780990,2.851542,3.484958,4.631163,4.275457,4.786904,8.580787,7.665403,2.948152
per_packet_inconsistent_time_sec,0.006912,0.003451,0.005674,0.025133,0.056432,0.081797,0.120249,0.155371,0.195085,0.248914,0.274494,0.429336,0.001833,0.005874,0.007695,0.024902,0.054670,0.076862,0.127132,0.146824,0.244461,0.226010,0.470778,0.371921
find_inconsistent_update_time_sec,-0.000011,-0.000010,0.000000,-0.000024,-0.000044,-0.000058,-0.000077,-0.000090,-0.000104,-0.000128,-0.000089,-0.000172,0.000000,-0.000020,0.000000,-0.000083,-0.000105,-0.000112,-0.000127,-0.000138,-0.000152,-0.000180,-0.000390,-0.000247
