key,value
rw_delta,10
ww_delta,10
alt_barr,False
data_deps,True
total_time_sec,40.908934
load_time_sec,7.097324
detect_races_time_sec,1.162843
extract_traces_time_sec,0.460881
find_reactive_cmds_time_sec,0.000035
find_proactive_cmds_time_sec,0.095939
find_covered_races_time,9.818590
per_packet_inconsistent_time_sec,0.744252
find_inconsistent_update_time_sec,-0.000190
