key,value
rw_delta,1
ww_delta,1
alt_barr,True
data_deps,True
total_time_sec,19.383821
load_time_sec,7.222401
detect_races_time_sec,1.301541
extract_traces_time_sec,0.689710
find_reactive_cmds_time_sec,0.000047
find_proactive_cmds_time_sec,0.121484
find_covered_races_time,7.296461
per_packet_inconsistent_time_sec,0.016993
find_inconsistent_update_time_sec,-0.000083
