rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,1.018068,0.464671,0.113857,0.057243,0.000229,0.011414,0.369348,0.001263,-0.000007
1,1,False,True,1.127271,0.461333,0.114140,0.055835,0.000248,0.012273,0.476843,0.006550,-0.000014
2,2,False,True,1.201552,0.461089,0.110953,0.049886,0.000223,0.011134,0.557775,0.010438,-0.000020
3,3,False,True,1.342187,0.477719,0.110070,0.047758,0.000230,0.010819,0.679094,0.016434,-0.000028
4,4,False,True,1.382592,0.466462,0.112519,0.046896,0.000209,0.010985,0.724990,0.020459,-0.000036
5,5,False,True,1.519163,0.471349,0.111302,0.044290,0.000205,0.011682,0.851610,0.028638,-0.000047
6,6,False,True,1.554197,0.464761,0.108507,0.046034,0.000197,0.011105,0.888121,0.035381,-0.000056
7,7,False,True,1.561360,0.463923,0.107232,0.040749,0.000198,0.011008,0.897998,0.040154,-0.000062
8,8,False,True,1.623413,0.466702,0.105881,0.039992,0.000196,0.011334,0.953802,0.045398,-0.000070
9,9,False,True,1.687162,0.461651,0.106199,0.037969,0.000185,0.012380,1.016862,0.051801,-0.000079
10,10,False,True,1.710156,0.466824,0.105899,0.036332,0.000171,0.010955,1.033925,0.055926,-0.000083
inf,inf,False,True,1.641650,0.462886,0.089005,0.024998,0.000122,0.011600,0.921140,0.131652,-0.000209
