rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,1.004301,0.466618,0.115560,0.056231,0.000233,0.011427,0.352930,0.001261,-0.000007
1,1,False,True,1.123263,0.464246,0.117270,0.049419,0.000226,0.011204,0.474747,0.006104,-0.000014
2,2,False,True,1.265793,0.479949,0.117797,0.049561,0.000226,0.011449,0.595177,0.011576,-0.000021
3,3,False,True,1.305852,0.467478,0.111140,0.050290,0.000258,0.011260,0.647970,0.017392,-0.000028
4,4,False,True,1.381302,0.466021,0.110693,0.046594,0.000205,0.012029,0.725154,0.020533,-0.000037
5,5,False,True,1.515162,0.473208,0.110132,0.044722,0.000207,0.010991,0.847583,0.028238,-0.000045
6,6,False,True,1.526884,0.475258,0.107997,0.042533,0.000192,0.011459,0.855610,0.033721,-0.000075
7,7,False,True,1.594386,0.467032,0.106898,0.041874,0.000189,0.010788,0.923666,0.043839,-0.000063
8,8,False,True,1.630294,0.465455,0.105762,0.041083,0.000192,0.011642,0.959403,0.046647,-0.000072
9,9,False,True,1.714757,0.473998,0.108043,0.040025,0.000191,0.012633,1.022215,0.057528,-0.000080
10,10,False,True,1.702336,0.471281,0.106017,0.037708,0.000198,0.011281,1.019893,0.055839,-0.000083
inf,inf,False,True,1.604394,0.466579,0.089930,0.025124,0.000119,0.010737,0.879850,0.131826,-0.000193
