rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,1.011255,0.461771,0.113488,0.058117,0.000244,0.011130,0.365208,0.001255,-0.000006
1,1,False,True,1.123446,0.466022,0.113823,0.048416,0.000225,0.010986,0.477856,0.006069,-0.000014
2,2,False,True,1.229711,0.468366,0.111742,0.049199,0.000237,0.011691,0.577497,0.010924,-0.000020
3,3,False,True,1.310650,0.466485,0.111306,0.045829,0.000217,0.011559,0.659155,0.016036,-0.000028
4,4,False,True,1.370857,0.465373,0.109504,0.044915,0.000204,0.010973,0.718031,0.021786,-0.000036
5,5,False,True,1.501667,0.462939,0.116160,0.044520,0.000219,0.011695,0.837121,0.028932,-0.000046
6,6,False,True,1.543909,0.466200,0.108073,0.044682,0.000211,0.011464,0.878017,0.035170,-0.000056
7,7,False,True,1.591553,0.466325,0.108899,0.041742,0.000192,0.011446,0.922525,0.040326,-0.000063
8,8,False,True,1.614988,0.466680,0.106542,0.039018,0.000178,0.011183,0.944715,0.046562,-0.000069
9,9,False,True,1.688930,0.477155,0.106290,0.038373,0.000183,0.012339,1.004924,0.049554,-0.000077
10,10,False,True,1.678240,0.466459,0.107855,0.036944,0.000179,0.011214,0.994159,0.061309,-0.000084
inf,inf,False,True,1.624463,0.463534,0.089253,0.024616,0.000122,0.011229,0.904121,0.131358,-0.000193
