rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,1.032186,0.473031,0.120026,0.058450,0.000253,0.011000,0.368210,0.001173,-0.000007
1,1,False,True,1.132159,0.462192,0.112386,0.049675,0.000232,0.011060,0.489815,0.006747,-0.000015
2,2,False,True,1.205819,0.465895,0.114860,0.048031,0.000218,0.011589,0.554465,0.010704,-0.000022
3,3,False,True,1.314009,0.464505,0.111937,0.046540,0.000211,0.010907,0.662775,0.017069,-0.000029
4,4,False,True,1.397027,0.464406,0.109476,0.045757,0.000225,0.011492,0.743967,0.021634,-0.000037
5,5,False,True,1.491887,0.471668,0.109344,0.053370,0.000208,0.011410,0.818696,0.027111,-0.000044
6,6,False,True,1.507702,0.472092,0.108399,0.044891,0.000242,0.011078,0.837316,0.033590,-0.000055
7,7,False,True,1.555738,0.461564,0.107291,0.041283,0.000190,0.011403,0.892556,0.041347,-0.000063
8,8,False,True,1.608118,0.462283,0.106587,0.038531,0.000182,0.011471,0.942455,0.046503,-0.000071
9,9,False,True,1.656569,0.471054,0.106084,0.038015,0.000183,0.012660,0.977152,0.051308,-0.000077
10,10,False,True,1.688601,0.474917,0.112788,0.037009,0.000177,0.010879,0.998121,0.054591,-0.000083
inf,inf,False,True,1.625373,0.468795,0.092767,0.025176,0.000124,0.011561,0.898125,0.128595,-0.000194
