key/t,False-0,False-1,False-2,False-3,False-4,False-5,False-6,False-7,False-8,False-9,False-10,False-inf
total_time_sec,0.035998,0.036151,0.036080,0.036425,0.035679,0.036463,0.035573,0.035715,0.035561,0.035638,0.035398,0.035881
load_time_sec,0.023526,0.023761,0.023756,0.024236,0.023555,0.024224,0.023731,0.023858,0.023835,0.023835,0.023784,0.023735
detect_races_time_sec,0.005635,0.005611,0.005420,0.005396,0.005337,0.005332,0.005218,0.005183,0.005114,0.005136,0.005096,0.004964
extract_traces_time_sec,0.003244,0.003072,0.002855,0.002725,0.002686,0.002603,0.002465,0.002440,0.002322,0.002322,0.002302,0.002322
find_reactive_cmds_time_sec,0.000092,0.000091,0.000092,0.000091,0.000093,0.000104,0.000090,0.000091,0.000089,0.000101,0.000090,0.000092
find_proactive_cmds_time_sec,0.003369,0.003358,0.003438,0.003443,0.003430,0.003518,0.003364,0.003426,0.003418,0.003442,0.003344,0.003464
find_covered_races_time,0.000001,0.000001,0.000000,0.000001,0.000001,0.000001,0.000001,0.000000,0.000001,0.000001,0.000001,0.000001
per_packet_inconsistent_time_sec,0.000112,0.000237,0.000496,0.000510,0.000556,0.000657,0.000680,0.000693,0.000757,0.000776,0.000757,0.001273
find_inconsistent_update_time_sec,0.000008,0.000009,0.000012,0.000011,0.000012,0.000013,0.000013,0.000012,0.000014,0.000014,0.000013,0.000018
