rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,1.036782,0.484819,0.126800,0.056048,0.000234,0.011873,0.355696,0.001263,-0.000006
1,1,False,True,1.119783,0.462064,0.115352,0.049533,0.000276,0.011406,0.475011,0.006093,-0.000014
2,2,False,True,1.211684,0.465367,0.116629,0.048735,0.000237,0.011281,0.558788,0.010591,-0.000020
3,3,False,True,1.290828,0.464343,0.112705,0.045406,0.000214,0.010652,0.641155,0.016285,-0.000032
4,4,False,True,1.387813,0.467856,0.110653,0.044393,0.000208,0.011115,0.731735,0.021781,-0.000036
5,5,False,True,1.459931,0.461977,0.109317,0.045013,0.000204,0.010626,0.803764,0.028947,-0.000046
6,6,False,True,1.538704,0.478652,0.108891,0.043706,0.000214,0.011578,0.859905,0.035658,-0.000064
7,7,False,True,1.617919,0.466453,0.112007,0.041665,0.000188,0.010769,0.945692,0.041047,-0.000063
8,8,False,True,1.631855,0.466195,0.108095,0.039366,0.000182,0.011328,0.955384,0.051195,-0.000072
9,9,False,True,1.712160,0.470457,0.109470,0.038317,0.000205,0.012338,1.029056,0.052195,-0.000079
10,10,False,True,1.718093,0.474479,0.106438,0.037340,0.000169,0.011018,1.031313,0.057217,-0.000084
inf,inf,False,True,1.646754,0.470754,0.092303,0.024528,0.000122,0.011713,0.915530,0.131538,-0.000225
