rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,1.009451,0.464232,0.114764,0.055968,0.000231,0.010860,0.362279,0.001070,-0.000006
1,1,False,True,1.147491,0.470672,0.113466,0.049920,0.000225,0.011234,0.495805,0.006120,-0.000014
2,2,False,True,1.222561,0.463168,0.115646,0.049373,0.000233,0.010765,0.571872,0.011447,-0.000021
3,3,False,True,1.329395,0.471452,0.111587,0.045491,0.000212,0.010968,0.672557,0.017065,-0.000027
4,4,False,True,1.393370,0.467206,0.110017,0.045199,0.000208,0.011733,0.738287,0.020649,-0.000036
5,5,False,True,1.490334,0.464768,0.115139,0.044461,0.000202,0.011472,0.826313,0.027888,-0.000055
6,6,False,True,1.579889,0.473491,0.109188,0.047103,0.000203,0.011510,0.903388,0.034914,-0.000055
7,7,False,True,1.591131,0.464187,0.108420,0.043172,0.000205,0.011846,0.923560,0.039632,-0.000062
8,8,False,True,1.629378,0.471891,0.106403,0.038978,0.000183,0.011927,0.954212,0.045679,-0.000070
9,9,False,True,1.665933,0.464425,0.106312,0.037119,0.000172,0.011998,0.996740,0.049056,-0.000076
10,10,False,True,1.677216,0.463995,0.106352,0.037284,0.000169,0.010828,1.002095,0.056374,-0.000083
inf,inf,False,True,1.633462,0.468867,0.090512,0.024754,0.000122,0.010760,0.904348,0.133864,-0.000198
