rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,1.034014,0.469747,0.114927,0.058825,0.000230,0.011284,0.377883,0.001076,-0.000006
1,1,False,True,1.146991,0.467778,0.113864,0.049261,0.000229,0.011530,0.497741,0.006534,-0.000014
2,2,False,True,1.224353,0.481608,0.111645,0.048845,0.000222,0.011328,0.559973,0.010670,-0.000020
3,3,False,True,1.374094,0.475416,0.124948,0.050276,0.000227,0.012154,0.694390,0.016620,-0.000027
4,4,False,True,1.468881,0.493790,0.111912,0.047119,0.000220,0.011724,0.781493,0.022548,-0.000037
5,5,False,True,1.529141,0.466819,0.111009,0.044999,0.000201,0.010933,0.867665,0.027435,-0.000045
6,6,False,True,1.545660,0.486277,0.113771,0.042969,0.000207,0.012638,0.855707,0.033998,-0.000055
7,7,False,True,1.600449,0.476934,0.106886,0.041917,0.000222,0.011536,0.924523,0.038334,-0.000062
8,8,False,True,1.652475,0.478213,0.111079,0.039062,0.000188,0.011139,0.966474,0.046210,-0.000069
9,9,False,True,1.713862,0.470397,0.105660,0.038137,0.000181,0.012019,1.032865,0.054484,-0.000078
10,10,False,True,1.754897,0.507011,0.106715,0.036844,0.000181,0.011419,1.036905,0.055702,-0.000083
inf,inf,False,True,1.625061,0.460957,0.088600,0.026378,0.000143,0.012879,0.901723,0.134149,-0.000196
