rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,1.012752,0.466985,0.113284,0.055872,0.000231,0.010913,0.364153,0.001270,-0.000007
1,1,False,True,1.143191,0.482563,0.116865,0.050653,0.000238,0.010925,0.474619,0.007275,-0.000016
2,2,False,True,1.209442,0.476040,0.111064,0.047161,0.000219,0.010717,0.552773,0.011411,-0.000021
3,3,False,True,1.350587,0.469991,0.113521,0.046143,0.000216,0.010733,0.692895,0.017024,-0.000028
4,4,False,True,1.420820,0.475516,0.112696,0.046363,0.000260,0.011052,0.753647,0.021213,-0.000037
5,5,False,True,1.470553,0.465796,0.112884,0.045256,0.000206,0.012278,0.806809,0.027241,-0.000046
6,6,False,True,1.521589,0.471606,0.109164,0.042488,0.000218,0.010932,0.854448,0.032644,-0.000053
7,7,False,True,1.598599,0.467015,0.111655,0.040404,0.000184,0.010756,0.922696,0.045789,-0.000064
8,8,False,True,1.620007,0.472354,0.105772,0.040924,0.000190,0.011412,0.944278,0.044974,-0.000068
9,9,False,True,1.684122,0.466788,0.105243,0.039779,0.000187,0.011806,1.009338,0.050868,-0.000077
10,10,False,True,1.716247,0.473503,0.106864,0.037864,0.000177,0.011425,1.033141,0.053151,-0.000086
inf,inf,False,True,1.628239,0.470024,0.088990,0.024501,0.000124,0.011231,0.900495,0.132622,-0.000216
