rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,1.002090,0.472241,0.114722,0.055299,0.000227,0.010832,0.347649,0.001078,-0.000006
1,1,False,True,1.130256,0.466040,0.112136,0.050516,0.000245,0.014948,0.479630,0.006692,-0.000014
2,2,False,True,1.234733,0.469713,0.112235,0.046444,0.000218,0.010921,0.583505,0.011637,-0.000022
3,3,False,True,1.325321,0.458097,0.110156,0.045018,0.000212,0.010658,0.683637,0.017478,-0.000029
4,4,False,True,1.419833,0.472896,0.112489,0.045387,0.000211,0.011014,0.755705,0.022058,-0.000038
5,5,False,True,1.499284,0.468572,0.108908,0.046070,0.000225,0.011360,0.837435,0.026633,-0.000046
6,6,False,True,1.529984,0.466892,0.113526,0.043477,0.000195,0.011383,0.860266,0.034154,-0.000055
7,7,False,True,1.594915,0.468295,0.106625,0.041232,0.000190,0.011286,0.922048,0.045138,-0.000064
8,8,False,True,1.685430,0.473008,0.108721,0.038904,0.000187,0.010810,1.006622,0.047069,-0.000073
9,9,False,True,1.675453,0.471707,0.106992,0.038505,0.000189,0.012145,0.995386,0.050414,-0.000079
10,10,False,True,1.710922,0.462648,0.104813,0.036777,0.000208,0.011221,1.038729,0.056404,-0.000084
inf,inf,False,True,1.630153,0.473503,0.090688,0.024284,0.000125,0.011038,0.898344,0.131937,-0.000198
